submission_date,state,new_case,new_death,mortality,new_case_7,new_death_7,mortality_7,delta_c,delta_d,delta_c_7,delta_d_7
7/16/2021,VA,457,5,0.010940919,429.1428571,4,0.009273882,15.85714286,0.857142857,-29.57142857,0.122448979
7/17/2021,VA,416,1,0.002403846,467.1428571,3.428571429,0.007342772,-38,0.571428571,-32.67346939,0.142857143
7/18/2021,VA,416,1,0.002403846,499.4285714,3.142857143,0.006473071,-32.28571429,0.285714286,-31.28571428,0.183673469
7/19/2021,VA,418,3,0.007177033,543,3.285714286,0.005880241,-43.57142857,-0.142857143,-29.93877551,0.224489796
7/20/2021,VA,678,4,0.005899705,589.1428571,3.571428571,0.005599304,-46.14285714,-0.285714286,-36.89795918,0
7/21/2021,VA,666,2,0.003003003,621.8571429,3.428571429,0.005255897,-32.71428571,0.142857143,-39.81632653,-0.142857143
7/22/2021,VA,750,7,0.009333333,654.5714286,3.285714286,0.004912491,-32.71428571,0.142857143,-44.08163265,-0.204081633
7/23/2021,VA,780,7,0.008974359,687.4285714,4,0.005650868,-32.85714286,-0.714285714,-46.59183673,-0.183673469
7/24/2021,VA,645,0,0,745.8571429,4.428571429,0.005728017,-58.42857143,-0.428571429,-49.51020408,-0.020408163
7/25/2021,VA,645,0,0,808,4.571428571,0.005688273,-62.14285714,-0.142857143,-56.89795918,-0.06122449
7/26/2021,VA,648,8,0.012345679,869.1428571,4.571428571,0.005203836,-61.14285714,0,-64.28571429,-0.102040816
7/27/2021,VA,1087,7,0.006439742,935.7142857,3.714285714,0.004036437,-66.57142857,0.857142857,-71.67346939,0.142857143
7/28/2021,VA,1101,3,0.002724796,1020.142857,3.857142857,0.004152017,-84.42857143,-0.142857143,-76.18367347,0.244897959
7/29/2021,VA,1178,7,0.005942275,1104.571429,4,0.004267598,-84.42857143,-0.142857143,-80.7755102,0.204081633
7/30/2021,VA,1246,1,0.000802568,1189.142857,3,0.002619137,-84.57142857,1,-85.63265306,0.12244898
7/31/2021,VA,1236,1,0.000809061,1279.142857,2.714285714,0.002115181,-90,0.285714286,-87.10204082,-0.204081633
8/1/2021,VA,1236,1,0.000809061,1373.428571,3.142857143,0.002212661,-94.28571429,-0.428571429,-81.28571429,-0.204081633
8/2/2021,VA,1240,1,0.000806452,1468.571429,3.714285714,0.00221595,-95.14285714,-0.571428571,-75.46938775,-0.204081633
8/3/2021,VA,1717,5,0.002912056,1545.428571,5.142857143,0.002982143,-76.85714286,-1.428571429,-69.63265306,-0.428571429
8/4/2021,VA,1761,6,0.003407155,1589.142857,5.285714286,0.00305185,-43.71428571,-0.142857143,-64.93877551,-0.428571429
8/5/2021,VA,1844,11,0.005965293,1632.857143,5.428571429,0.003121558,-43.71428571,-0.142857143,-63.71428571,-0.285714286
8/6/2021,VA,1784,11,0.006165919,1676.571429,6,0.003468373,-43.71428571,-0.571428571,-58.81632653,-0.306122449
8/7/2021,VA,1542,2,0.001297017,1733.714286,5.714285714,0.003254808,-57.14285714,0.285714286,-58.40816326,-0.204081633
8/8/2021,VA,1542,2,0.001297017,1819.428571,5.142857143,0.002889085,-85.71428571,0.571428571,-60.42857143,-0.204081633
8/9/2021,VA,1546,5,0.003234153,1880.285714,5.857142857,0.003043823,-60.85714286,-0.714285714,-62.44897959,-0.204081633
8/10/2021,VA,2117,3,0.0014171,1954.285714,6.571428571,0.003155903,-74,-0.714285714,-64.42857143,-0.102040816
8/11/2021,VA,2361,2,0.000847099,2012.142857,6.714285714,0.003190734,-57.85714286,-0.142857143,-65.14285714,-0.224489796
8/12/2021,VA,2270,16,0.007048458,2070,6.857142857,0.003225564,-57.85714286,-0.142857143,-61.12244898,-0.387755102
8/13/2021,VA,2302,16,0.006950478,2127.571429,6.714285714,0.003056733,-57.57142857,0.142857143,-63.08163265,-0.142857143
8/14/2021,VA,1947,3,0.001540832,2189.714286,7.285714286,0.00324614,-62.14285714,-0.571428571,-60.48979592,-0.265306122
8/15/2021,VA,1947,3,0.001540832,2247.285714,7.857142857,0.003435235,-57.57142857,-0.571428571,-62.91836735,-0.306122449
8/16/2021,VA,1949,4,0.002052335,2321.857143,6.857142857,0.002888812,-74.57142857,1,-65.34693878,-0.346938775
8/17/2021,VA,2552,7,0.002742947,2377.714286,8.428571429,0.003328172,-55.85714286,-1.571428571,-67.81632653,-0.428571429
8/18/2021,VA,2764,6,0.002170767,2452.571429,8.857142857,0.003454934,-74.85714286,-0.428571429,-77.34693878,-0.653061225
8/19/2021,VA,2792,9,0.003223496,2527.428571,9.285714286,0.003581696,-74.85714286,-0.428571429,-83.97959184,-0.755102041
8/20/2021,VA,2693,27,0.010025993,2602.285714,9.714285714,0.003692872,-74.85714286,-0.428571429,-88.18367348,-1.530612245
8/21/2021,VA,2471,6,0.002428167,2731.142857,11.85714286,0.004210941,-128.8571429,-2.142857143,-97.38775511,-1.571428572
8/22/2021,VA,2471,6,0.002428167,2835.142857,13.14285714,0.004514479,-104,-1.285714286,-92.34693878,-1.591836735
8/23/2021,VA,2473,7,0.00283057,2939.142857,17.57142857,0.005677356,-104,-4.428571429,-87.30612246,-1.612244898
8/24/2021,VA,3454,22,0.006369427,3059.428571,19.42857143,0.00586156,-120.2857143,-1.857142857,-82.28571429,-1.653061224
8/25/2021,VA,3492,15,0.004295533,3099,20,0.006034537,-39.57142857,-0.571428571,-62.91836735,-1.285714286
8/26/2021,VA,3520,40,0.011363636,3138.571429,20.57142857,0.006207515,-39.57142857,-0.571428571,-63.65306122,-1.183673469
8/27/2021,VA,3535,40,0.011315417,3178.285714,21.28571429,0.006426298,-39.71428571,-0.714285714,-60,-0.122448979
8/28/2021,VA,2748,10,0.00363901,3171.571429,20.85714286,0.006313059,6.714285714,0.428571429,-43.69387754,0.693877551
8/29/2021,VA,2748,10,0.00363901,3280.714286,21.42857143,0.006337166,-109.1428571,-0.571428571,-30.73469387,0.755102041
8/30/2021,VA,2751,12,0.00436205,3359.142857,18.42857143,0.005380854,-78.42857143,3,-17.7755102,0.816326531
8/31/2021,VA,3407,19,0.005576754,3365.285714,14.57142857,0.004283411,-6.142857143,3.857142857,-4.775510198,0.897959184
9/1/2021,VA,4256,19,0.004464286,3314.142857,14.71428571,0.004421054,51.14285714,-0.142857143,-27.61224489,0.612244898
9/2/2021,VA,4069,19,0.004669452,3263,14.85714286,0.004558697,51.14285714,-0.142857143,-5.816326525,0.408163265
9/3/2021,VA,3578,13,0.003633315,3211.714286,15,0.004711944,51.28571429,-0.142857143,-2.97959183,-0.163265306
9/4/2021,VA,2390,11,0.00460251,3364.857143,16.57142857,0.004872111,-153.1428571,-1.571428571,-11.24489795,-1.020408163
9/5/2021,VA,2390,11,0.00460251,3321.428571,18.57142857,0.005427242,43.42857143,-2,-30.20408163,-1.142857143
9/6/2021,VA,2392,13,0.005434783,3380,19.57142857,0.005589444,-58.57142857,-1,-49.1632653,-1.265306122
9/7/2021,VA,4479,30,0.006697924,3444,21.71428571,0.006063942,-64,-2.142857143,-68.14285714,-1.346938775
9/8/2021,VA,3952,33,0.008350202,3525.571429,22.71428571,0.006274872,-81.57142857,-1,-37.83673469,-1.571428571
9/9/2021,VA,4479,26,0.005804867,3607.142857,23.71428571,0.006485803,-81.57142857,-1,-48.71428571,-1.367346939
9/10/2021,VA,4026,28,0.006954794,3688.714286,24.42857143,0.006577252,-81.57142857,-0.714285714,-34.89795918,-1.408163265
9/11/2021,VA,2961,18,0.006079027,3629.714286,27.57142857,0.007447403,59,-3.142857143,-18.08163265,-1.183673469
9/12/2021,VA,2961,18,0.006079027,3662.428571,28.14285714,0.00751874,-32.71428571,-0.571428571,-4.693877551,-1.265306122
9/13/2021,VA,2963,18,0.006074924,3624.285714,29.42857143,0.007876558,38.14285714,-1.285714286,8.69387755,-1.346938775
9/14/2021,VA,4066,52,0.012788982,3570.571429,30,0.008135462,53.71428571,-0.571428571,22.12244898,-1.530612245
9/15/2021,VA,4181,37,0.008849558,3558.428571,31.57142857,0.008707522,12.14285714,-1.571428571,20.40816326,-0.93877551
9/16/2021,VA,4212,35,0.008309592,3546.285714,33.14285714,0.009279582,12.14285714,-1.571428571,33.53061224,-1.204081633
9/17/2021,VA,3650,32,0.008767123,3533.857143,35.14285714,0.010001245,12.42857143,-2,55.14285714,-1.285714286
9/18/2021,VA,2876,29,0.010083449,3486.857143,34.14285714,0.009894497,47,1,52.12244897,-1.489795918
9/19/2021,VA,2876,29,0.010083449,3427.714286,36.57142857,0.010678134,59.14285714,-2.428571429,60.06122448,-1.265306122
9/20/2021,VA,2876,32,0.011126565,3238.285714,38.42857143,0.011867052,189.4285714,-1.857142857,67.99999999,-1.040816327
9/21/2021,VA,3737,45,0.012041745,3205.714286,40.42857143,0.012534953,32.57142857,-2,75.87755101,-0.775510204
9/22/2021,VA,3767,54,0.014335015,3138,40.42857143,0.012819213,67.71428571,0,81.12244897,-1
9/23/2021,VA,2886,48,0.016632017,3070.285714,40.42857143,0.013103474,67.71428571,0,85.65306122,-0.632653061
9/24/2021,VA,3422,46,0.013442431,3002.714286,40.57142857,0.013475798,67.57142857,-0.142857143,65.40816326,-0.530612245
9/25/2021,VA,2402,29,0.012073272,2919,41.14285714,0.013977066,83.71428571,-0.571428571,59.06122449,-0.183673469
9/26/2021,VA,2402,29,0.012073272,2828.142857,41,0.014347421,90.85714286,0.142857143,59.75510204,-0.285714286
9/27/2021,VA,2403,33,0.013732834,2780.428571,42.14285714,0.015106215,47.71428571,-1.142857143,60.44897959,-0.387755102
9/28/2021,VA,3151,49,0.015550619,2792.285714,41.71428571,0.014938466,-11.85714286,0.428571429,61.12244898,-0.469387755
9/29/2021,VA,3131,53,0.016927499,2719.714286,42.42857143,0.015778202,72.57142857,-0.714285714,33.48979592,-0.285714286
9/30/2021,VA,2552,56,0.021943574,2647.142857,43.14285714,0.016617938,72.57142857,-0.714285714,25.51020408,0.12244898
10/1/2021,VA,3505,43,0.012268188,2574.857143,43.85714286,0.017517766,72.28571429,-0.714285714,12.89795919,0.530612245
10/2/2021,VA,1894,34,0.017951426,2684.571429,43.14285714,0.016900156,-109.7142857,0.714285714,34.44897959,0.367346939
10/3/2021,VA,1894,34,0.017951426,2649.571429,40.14285714,0.016065944,35,3,29.2244898,0.510204082
10/4/2021,VA,1897,38,0.020031629,2690.142857,38.42857143,0.015147549,-40.57142857,1.714285714,24,0.653061225
10/5/2021,VA,3919,44,0.011227354,2551.142857,39.14285714,0.016103143,139,-0.714285714,18.8367347,0.87755102
10/6/2021,VA,2886,32,0.011088011,2515.142857,38.85714286,0.016322715,36,0.285714286,66.32653061,0.306122449
10/7/2021,VA,2836,44,0.01551481,2479.142857,38.57142857,0.016542287,36,0.285714286,67.12244898,-0.673469388
10/8/2021,VA,2532,48,0.018957346,2443,37.71428571,0.0164613,36.14285714,0.857142857,82.69387755,-0.959183673
10/9/2021,VA,1642,32,0.019488429,2220.285714,41,0.018913082,222.7142857,-3.285714286,86.77551021,-0.714285714
10/10/2021,VA,1642,32,0.019488429,2179.714286,44.85714286,0.020568347,40.57142857,-3.857142857,79.77551021,-0.816326531
10/11/2021,VA,1644,32,0.01946472,2111.285714,45.14285714,0.021139993,68.42857143,-0.285714286,72.77551021,-0.918367347
10/12/2021,VA,2360,67,0.028389831,1943.714286,44.14285714,0.022741693,167.5714286,1,65.73469388,-1.12244898
10/13/2021,VA,2602,59,0.022674865,1956.714286,44.57142857,0.022842802,-13,-0.428571429,44.89795919,-0.244897959
10/14/2021,VA,2357,46,0.019516334,1969.714286,45,0.022943911,-13,-0.428571429,55.89795919,0.714285714
10/15/2021,VA,1359,41,0.030169242,1982.857143,45.57142857,0.023125712,-13.14285714,-0.571428571,60.4489796,0.795918367
10/16/2021,VA,1733,35,0.020196192,1906,42.71428571,0.02275514,76.85714286,2.857142857,28.55102042,0.673469388
10/17/2021,VA,1733,35,0.020196192,1788.428571,39.85714286,0.022647649,117.5714286,2.857142857,65.77551022,1.448979592
10/18/2021,VA,1736,36,0.020737327,1688.142857,39.57142857,0.023657616,100.2857143,0.285714286,103,2.224489796
10/19/2021,VA,1822,47,0.025795829,1743.857143,39.42857143,0.022614897,-55.71428571,0.142857143,68.97959185,1.306122449
10/20/2021,VA,1779,39,0.021922428,1496.285714,34.42857143,0.019729727,247.5714286,5,61.8979592,1.163265306
10/21/2021,VA,1655,44,0.026586103,1248.714286,29.42857143,0.016844557,247.5714286,5,50.89795919,0.673469388
10/22/2021,VA,1749,40,0.022870212,1500,36.42857143,0.017356433,-251.2857143,-7,36.75510205,0.775510204
10/23/2021,VA,0,0,0,1472.714286,34.57142857,0.01664933,27.28571429,1.857142857,51.67346939,0.734693878
10/24/2021,VA,0,0,0,1432.142857,35.14285714,0.017626489,40.57142857,-0.571428571,16.30612245,0.020408163
10/25/2021,VA,3495,85,0.024320458,1430.857143,34.14285714,0.017039722,1.285714286,1,-19.06122449,-0.693877551
10/26/2021,VA,1631,34,0.020846107,1382.142857,34.28571429,0.017932452,48.71428571,-0.142857143,25.6122449,0.571428571
10/27/2021,VA,1495,43,0.028762542,1382.142857,34.28571429,0.017932452,0,0,25.71428571,0.346938776
10/28/2021,VA,1646,37,0.022478736,1382.142857,34.28571429,0.017932452,0,0,19.93877551,0.551020408
10/29/2021,VA,1408,41,0.029119318,1320.714286,32.42857143,0.017813962,61.42857143,1.857142857,25.40816326,0.428571429
10/30/2021,VA,0,0,0,1292.714286,32.14285714,0.018021611,28,0.285714286,18.89795918,0.673469388
10/31/2021,VA,0,0,0,1292.571429,31.28571429,0.017450638,0.142857143,0.857142857,18.89795918,0.673469388
11/1/2021,VA,3065,72,0.023491028,1253,31.14285714,0.017996042,39.57142857,0.142857143,18.89795918,0.673469388
11/2/2021,VA,1435,32,0.022299652,1249.857143,29.57142857,0.016928285,3.142857143,1.571428571,2.306122449,0.448979592
11/3/2021,VA,1494,37,0.02476573,1249.857143,29.57142857,0.016928285,0,0,-1.122448979,0.326530612
11/4/2021,VA,1369,36,0.026296567,1249.857143,29.57142857,0.016928285,0,0,-3.06122449,0.285714286
11/5/2021,VA,1386,30,0.021645022,1304.571429,29.28571429,0.016472656,-54.71428571,0.285714286,-10.69387755,0.448979592
11/6/2021,VA,0,0,0,1300.571429,29.85714286,0.016942185,4,-0.571428571,-9.408163266,0.142857143
11/7/2021,VA,0,0,0,1314,29.28571429,0.016372918,-13.42857143,0.571428571,-9.408163266,0.142857143
11/8/2021,VA,3448,70,0.020301624,1327.857143,28,0.015247331,-13.85714286,1.285714286,-9.408163266,0.142857143
11/9/2021,VA,1407,36,0.025586354,1315.714286,28.57142857,0.015888577,12.14285714,-0.571428571,4.836734693,0.163265306
11/10/2021,VA,1588,33,0.020780856,1315.714286,28.57142857,0.015888577,0,0,-18.69387755,0.551020408
11/11/2021,VA,1466,27,0.018417462,1315.714286,28.57142857,0.015888577,0,0,-23.04081633,0.612244898
11/12/2021,VA,1301,34,0.026133743,1270.714286,28.14285714,0.016043381,45,0.428571429,-27.10204082,0.510204082
11/13/2021,VA,0,0,0,1431.428571,26,0.013573022,-160.7142857,2.142857143,-35.73469388,0.673469388
11/14/2021,VA,0,0,0,1475.285714,25,0.012564374,-43.85714286,1,-35.73469388,0.673469388
11/15/2021,VA,3133,67,0.021385254,1517.571429,24.42857143,0.011798072,-42.28571429,0.571428571,-35.73469388,0.673469388
11/16/2021,VA,2532,21,0.008293839,1565.857143,23.85714286,0.010679515,-48.28571429,0.571428571,-61.02040816,0.93877551
11/17/2021,VA,1895,26,0.013720317,1565.857143,23.85714286,0.010679515,0,0,-17.71428572,0.571428571
11/18/2021,VA,1762,23,0.013053348,1565.857143,23.85714286,0.010679515,0,0,-9.122448984,0.571428571
11/19/2021,VA,1639,30,0.018303844,1697.857143,21.57142857,0.009420316,-132,2.285714286,7.020408159,0.571428571
11/20/2021,VA,0,0,0,1555.428571,22,0.010469079,142.4285714,-0.428571429,23.93877551,0.673469388
11/21/2021,VA,0,0,0,1539.142857,21,0.010033057,16.28571429,1,23.93877551,0.673469388
11/22/2021,VA,4057,51,0.012570865,1468.428571,20.42857143,0.010310587,70.71428571,0.571428571,23.93877551,0.673469388
11/23/2021,VA,1535,24,0.015635179,1398.285714,19.14285714,0.010308992,70.14285714,1.285714286,39.28571428,0.285714286
11/24/2021,VA,1781,19,0.010668164,1398.285714,19.14285714,0.010308992,0,0,1.020408167,0.428571428
11/25/2021,VA,1267,19,0.014996054,1398.285714,19.14285714,0.010308992,0,0,-15.40816326,0.448979592
11/26/2021,VA,1148,21,0.018292683,1422.857143,19.57142857,0.010337294,-24.57142857,-0.428571429,-52.67346938,0.510204082
11/27/2021,VA,0,0,0,1548.285714,19,0.009287759,-125.4285714,0.571428571,-92.73469387,0.530612245
11/28/2021,VA,0,0,0,1647,17.85714286,0.008399427,-98.71428571,1.142857143,-92.73469387,0.530612245
11/29/2021,VA,4229,54,0.012768976,1837.142857,16.85714286,0.006916982,-190.1428571,1,-92.73469387,0.530612245
11/30/2021,VA,2413,20,0.008288438,2047.428571,15.42857143,0.004903523,-210.2857143,1.428571429,-126.9591837,1
12/1/2021,VA,2472,11,0.004449838,2047.428571,15.42857143,0.004903523,0,0,-117.9591837,0.510204082
12/2/2021,VA,2598,12,0.004618938,2047.428571,15.42857143,0.004903523,0,0,-116.1428571,-0.040816326
12/3/2021,VA,2620,11,0.004198473,2311.571429,12.57142857,0.003878519,-264.1428571,2.857142857,-94.08163265,-0.489795918
12/4/2021,VA,0,0,0,2374,15.42857143,0.004699469,-62.42857143,-2.857142857,-41.02040816,-1.163265306
12/5/2021,VA,0,0,0,2460,18.14285714,0.005457959,-86,-2.714285714,-41.02040816,-1.163265306
12/6/2021,VA,6078,34,0.005593945,2495.714286,20.28571429,0.006152445,-35.71428571,-2.142857143,-41.02040816,-1.163265306
12/7/2021,VA,2850,40,0.014035088,2334.571429,23.57142857,0.008808121,161.1428571,-3.285714286,-33.30612245,-2.163265306
12/8/2021,VA,3074,30,0.009759271,2334.571429,23.57142857,0.008808121,0,0,-30.2244898,-1.632653061
12/9/2021,VA,2848,27,0.009480337,2334.571429,23.57142857,0.008808121,0,0,-30.44897959,-1.224489796
12/10/2021,VA,1492,34,0.022788204,2544.714286,27.71428571,0.009201197,-210.1428571,-4.142857143,-37.7755102,-0.93877551
12/11/2021,VA,0,0,0,2585.571429,26.85714286,0.008745018,-40.85714286,0.857142857,-112.1428571,-0.428571429
12/12/2021,VA,0,0,0,2673.142857,26.71428571,0.008474475,-87.57142857,0.142857143,-112.1428571,-0.428571429
12/13/2021,VA,7549,63,0.008345476,2760.142857,26.85714286,0.008277214,-87,-0.142857143,-112.1428571,-0.428571429
12/14/2021,VA,3136,34,0.010841837,3119.571429,26.57142857,0.006162332,-359.4285714,0.285714286,-147.2040816,0.224489796
12/15/2021,VA,3687,29,0.007865473,3119.571429,26.57142857,0.006162332,0,0,-199.2244898,-0.204081633
12/16/2021,VA,3457,28,0.008099508,3119.571429,26.57142857,0.006162332,0,0,-243.5918367,-0.326530612
12/17/2021,VA,4008,32,0.007984032,3575.142857,26.14285714,0.005768355,-455.5714286,0.428571429,-339.2857143,-0.469387755
12/18/2021,VA,0,0,0,3980.142857,28.28571429,0.005391854,-405,-2.142857143,-381.8571429,-0.346938775
12/19/2021,VA,0,0,0,4378.285714,29,0.005018469,-398.1428571,-0.714285714,-381.8571429,-0.346938775
12/20/2021,VA,10738,60,0.005587633,5135.142857,30.14285714,0.004448815,-756.8571429,-1.142857143,-381.8571429,-0.346938775
12/21/2021,VA,5971,49,0.008206331,5792.571429,29,0.003706447,-657.4285714,1.142857143,-451.6530612,0.367346939
12/22/2021,VA,6474,34,0.005251776,5792.571429,29,0.003706447,0,0,-519.1428571,0.93877551
12/23/2021,VA,8755,36,0.004111936,5792.571429,29,0.003706447,0,0,-605.6530613,1.244897959
12/24/2021,VA,8610,24,0.002787456,6736.714286,23.57142857,0.00308939,-944.1428571,5.428571429,-318.8571428,2.142857143
12/25/2021,VA,0,0,0,7614.142857,21.71428571,0.00234163,-877.4285714,1.857142857,-49.22448979,2.469387755
12/26/2021,VA,0,0,0,8617.857143,20.28571429,0.001845345,-1003.714286,1.428571429,-49.22448979,2.469387755
12/27/2021,VA,17347,22,0.001268231,7367.142857,15.14285714,0.001257926,1250.714286,5.142857143,-49.22448979,2.469387755
12/28/2021,VA,12113,36,0.002972014,6137.142857,11.71428571,0.000859717,1230,3.428571429,85.65306123,1.693877551
12/29/2021,VA,13500,24,0.001777778,6137.142857,11.71428571,0.000859717,0,0,458.2040816,2.163265306
1/22/2020,VT,0,0,0,6137.142857,11.71428571,0.000859717,0,0,877.1020409,2.448979592
1/23/2020,VT,0,0,0,3659,8.571428571,0.000678542,0,0,698.4285714,1.714285714
1/24/2020,VT,0,0,0,1928.571429,3.428571429,0.000253968,1730.428571,5.142857143,522.7142857,1.224489796
1/25/2020,VT,0,0,0,0,0,0,1928.571429,3.428571429,522.7142857,1.224489796
1/26/2020,VT,0,0,0,0,0,0,0,0,522.7142857,1.224489796
1/27/2020,VT,0,0,0,0,0,0,0,0,522.7142857,1.224489796
1/28/2020,VT,0,0,0,0,0,0,0,0,275.5102041,0.489795918
1/29/2020,VT,0,0,0,0,0,0,0,0,0,0
1/30/2020,VT,0,0,0,0,0,0,0,0,0,0
1/31/2020,VT,0,0,0,0,0,0,0,0,0,0
2/1/2020,VT,0,0,0,0,0,0,0,0,0,0
2/2/2020,VT,0,0,0,0,0,0,0,0,0,0
2/3/2020,VT,0,0,0,0,0,0,0,0,0,0
2/4/2020,VT,0,0,0,0,0,0,0,0,0,0
2/5/2020,VT,0,0,0,0,0,0,0,0,0,0
2/6/2020,VT,0,0,0,0,0,0,0,0,0,0
2/7/2020,VT,0,0,0,0,0,0,0,0,0,0
2/8/2020,VT,0,0,0,0,0,0,0,0,0,0
2/9/2020,VT,0,0,0,0,0,0,0,0,0,0
2/10/2020,VT,0,0,0,0,0,0,0,0,0,0
2/11/2020,VT,0,0,0,0,0,0,0,0,0,0
2/12/2020,VT,0,0,0,0,0,0,0,0,0,0
2/13/2020,VT,0,0,0,0,0,0,0,0,0,0
2/14/2020,VT,0,0,0,0,0,0,0,0,0,0
2/15/2020,VT,0,0,0,0,0,0,0,0,0,0
2/16/2020,VT,0,0,0,0,0,0,0,0,0,0
2/17/2020,VT,0,0,0,0,0,0,0,0,0,0
2/18/2020,VT,0,0,0,0,0,0,0,0,0,0
2/19/2020,VT,0,0,0,0,0,0,0,0,0,0
2/20/2020,VT,0,0,0,0,0,0,0,0,0,0
2/21/2020,VT,0,0,0,0,0,0,0,0,0,0
2/22/2020,VT,0,0,0,0,0,0,0,0,0,0
2/23/2020,VT,0,0,0,0,0,0,0,0,0,0
2/24/2020,VT,0,0,0,0,0,0,0,0,0,0
2/25/2020,VT,0,0,0,0,0,0,0,0,0,0
2/26/2020,VT,0,0,0,0,0,0,0,0,0,0
2/27/2020,VT,0,0,0,0,0,0,0,0,0,0
2/28/2020,VT,0,0,0,0,0,0,0,0,0,0
2/29/2020,VT,0,0,0,0,0,0,0,0,0,0
3/1/2020,VT,0,0,0,0,0,0,0,0,0,0
3/2/2020,VT,0,0,0,0,0,0,0,0,-0.020408163,0
3/3/2020,VT,0,0,0,0,0,0,0,0,-0.020408163,0
3/4/2020,VT,0,0,0,0,0,0,0,0,-0.020408163,0
3/5/2020,VT,0,0,0,0.142857143,0,0,-0.142857143,0,-0.020408163,0
3/6/2020,VT,0,0,0,0.142857143,0,0,0,0,-0.040816327,0
3/7/2020,VT,0,0,0,0.142857143,0,0,0,0,-0.040816327,0
3/8/2020,VT,1,0,0,0.142857143,0,0,0,0,-0.081632653,0
3/9/2020,VT,0,0,0,0.285714286,0,0,-0.142857143,0,-0.040816327,0
3/10/2020,VT,0,0,0,0.285714286,0,0,0,0,-0.12244898,0
3/11/2020,VT,0,0,0,0.571428571,0,0,-0.285714286,0,-0.163265306,0
3/12/2020,VT,1,0,0,0.428571429,0,0,0.142857143,0,-0.204081633,0
3/13/2020,VT,0,0,0,1,0,0,-0.571428571,0,-0.204081633,0
3/14/2020,VT,2,0,0,1.285714286,0,0,-0.285714286,0,-0.326530612,-0.040816327
3/15/2020,VT,0,0,0,1.571428571,0,0,-0.285714286,0,-0.571428571,-0.040816327
3/16/2020,VT,4,0,0,1.714285714,0,0,-0.142857143,0,-0.755102041,-0.06122449
3/17/2020,VT,2,0,0,2.571428571,0.285714286,0.047619048,-0.857142857,-0.285714286,-1.081632653,-0.102040816
3/18/2020,VT,2,0,0,4.571428571,0.285714286,0.047619048,-2,0,-1.367346939,-0.142857143
3/19/2020,VT,2,0,0,5.714285714,0.428571429,0.06547619,-1.142857143,-0.142857143,-1.816326531,-0.18367347
3/20/2020,VT,6,2,0.333333333,8.571428571,0.714285714,0.077380952,-2.857142857,-0.285714286,-2.387755102,-0.18367347
3/21/2020,VT,16,0,0,10.85714286,1,0.093253968,-2.285714286,-0.285714286,-2.632653061,-0.142857143
3/22/2020,VT,8,1,0.125,14.28571429,1.285714286,0.104242979,-3.428571429,-0.285714286,-2.530612245,-0.163265306
3/23/2020,VT,24,2,0.083333333,18.42857143,1.285714286,0.104242979,-4.142857143,0,-2.632653061,-0.12244898
3/24/2020,VT,18,2,0.111111111,21,1.285714286,0.068528694,-2.571428571,0,-2.163265306,-0.06122449
3/25/2020,VT,26,2,0.076923077,22.28571429,1.428571429,0.074242979,-1.285714286,-0.142857143,-2.224489796,-0.040816327
3/26/2020,VT,31,0,0,24.14285714,1.285714286,0.056385836,-1.857142857,0.142857143,-1.755102041,0.040816327
3/27/2020,VT,24,2,0.083333333,23.71428571,1.142857143,0.051283796,0.428571429,0.142857143,-1.285714286,0.020408163
3/28/2020,VT,25,1,0.04,26.42857143,1.285714286,0.046993791,-2.714285714,-0.142857143,-1.020408163,0.040816327
3/29/2020,VT,21,0,0,26.57142857,1,0.03600478,-0.142857143,0.285714286,-1.612244898,0.040816327
3/30/2020,VT,21,1,0.047619048,27.42857143,1.142857143,0.039865784,-0.857142857,-0.142857143,-1.93877551,0
3/31/2020,VT,37,3,0.081081081,28.14285714,1,0.032887131,-0.714285714,0.142857143,-2.163265306,-0.020408163
4/1/2020,VT,27,0,0,33.57142857,1.142857143,0.031707992,-5.428571429,-0.142857143,-1.673469388,0.06122449
4/2/2020,VT,37,1,0.027027027,37.71428571,1.285714286,0.034565135,-4.142857143,-0.142857143,-1.673469388,0
4/3/2020,VT,29,1,0.034482759,38.85714286,1.285714286,0.032688522,-1.142857143,0,-1.163265306,0.020408163
4/4/2020,VT,63,2,0.031746032,38.14285714,0.857142857,0.021105511,0.714285714,0.428571429,-1.428571429,-0.020408163
4/5/2020,VT,50,1,0.02,38.28571429,1,0.026207552,-0.142857143,-0.142857143,0.020408163,7.93016E-18
4/6/2020,VT,29,1,0.034482759,35.57142857,1,0.030283056,2.714285714,0,1.265306122,-0.020408163
4/7/2020,VT,32,0,0,38.14285714,1.142857143,0.031435975,-2.571428571,-0.142857143,1.653061224,-0.020408163
4/8/2020,VT,28,1,0.035714286,33.42857143,1.142857143,0.036424637,4.714285714,0,2.102040816,-0.081632653
4/9/2020,VT,18,1,0.055555556,28.85714286,1.428571429,0.057377018,4.571428571,-0.285714286,2.510204081,-0.081632653
4/10/2020,VT,47,2,0.042553191,27.28571429,1.428571429,0.060387417,1.571428571,0,2.346938775,-0.081632653
4/11/2020,VT,30,2,0.066666667,23.42857143,1.428571429,0.060387417,3.857142857,0,3.448979592,-0.020408163
4/12/2020,VT,18,3,0.166666667,20.71428571,1.571428571,0.087031408,2.714285714,-0.142857143,3.204081632,-0.020408163
4/13/2020,VT,18,1,0.055555556,19.14285714,1.571428571,0.099503064,1.571428571,0,2.693877551,0.081632653
